********************************************************************************************
* Machine    : sanbgw:SanBGW (SanBGW) (Instance001)                                        *
6816  1ad8  06/30 06:44:14 ### Context="BlrSvc.exe" Module="ThreadPool" Instance="CClusterCache" Type="SnapShot" BusyThreads="0" MaxThreads="4" ReadyTask="0" TaskList="0" WorkerThreads="1" 
6816  1ad8  06/30 06:44:14 ### Context="BlrSvc.exe" Module="ThreadPool" Instance="CClusterCache" Type="Delta" TaskAdded="0" TaskDone="0" 
6816  1ad8  06/30 06:44:15 ### Context="BlrSvc.exe" Module="ThreadPool" Instance="RPStoreManager" Type="SnapShot" BusyThreads="0" MaxThreads="8" ReadyTask="0" TaskList="0" WorkerThreads="4" 
6816  1ad8  06/30 06:44:15 ### Context="BlrSvc.exe" Module="ThreadPool" Instance="RPStoreManager" Type="Delta" TaskAdded="0" TaskDone="0" 
6816  1ad8  06/30 06:44:15 ### Context="BlrSvc.exe" Module="ThreadPool" Instance="WriterPool" Type="SnapShot" BusyThreads="0" MaxThreads="1" ReadyTask="1" TaskList="1" WorkerThreads="1" 
6816  1ad8  06/30 06:44:15 ### Context="BlrSvc.exe" Module="ThreadPool" Instance="WriterPool" Type="Delta" TaskAdded="1" TaskDone="0" 
4584  18e4  06/30 06:44:21 ### Context="cvd.exe" Module="System Resource" Instance="LogicalDisk" Name="C:" DiskWritesPerSec="23" DiskWriteBytesPerSec="240717" DiskReadsPerSec="135" DiskReadBytesPerSec="2947765" AvgDiskWriteQueueLength="1" AvgDiskReadQueueLength="6" FreeMegabytes="86444" PercentFreeSpace="84" TotalMegabytes="106728"  
4584  18e4  06/30 06:44:21 ### Context="cvd.exe" Module="System Resource" Instance="LogicalDisk" Name="HarddiskVolume1" DiskWritesPerSec="0" DiskWriteBytesPerSec="0" DiskReadsPerSec="0" DiskReadBytesPerSec="0" AvgDiskWriteQueueLength="0" AvgDiskReadQueueLength="0" FreeMegabytes="115" PercentFreeSpace="23" TotalMegabytes="0"  
4584  18e4  06/30 06:44:21 ### Context="cvd.exe" Module="System Resource" Instance="LogicalDisk" Name="HarddiskVolume2" DiskWritesPerSec="0" DiskWriteBytesPerSec="0" DiskReadsPerSec="0" DiskReadBytesPerSec="0" AvgDiskWriteQueueLength="0" AvgDiskReadQueueLength="0" FreeMegabytes="69" PercentFreeSpace="72" TotalMegabytes="0"  
4584  18e4  06/30 06:44:25 ### Context="cvd.exe" Module="System Resource" Instance="Process" CPU_Usage="0.54" Name="ConfigureClientTool.exe" Process_Id="3740" ThreadCount="24" HandleCCount="748" MemoryBytes="167165952" NonPagedPoolMemoryKB="73" PagedPoolMemoryKB="953" WriteCount="1996" WriteSize="217052" ReadCount="1158" ReadSize="5467871"  
4584  18e4  06/30 06:44:25 ### Context="cvd.exe" Module="System Resource" Instance="Process" CPU_Usage="0.00" Name="DynCache.exe" Process_Id="5540" ThreadCount="4" HandleCCount="67" MemoryBytes="3706880" NonPagedPoolMemoryKB="6" PagedPoolMemoryKB="30" WriteCount="0" WriteSize="0" ReadCount="0" ReadSize="0"  
4584  18e4  06/30 06:44:25 ### Context="cvd.exe" Module="System Resource" Instance="Process" CPU_Usage="0.00" Name="cvfwd.exe" Process_Id="732" ThreadCount="9" HandleCCount="217" MemoryBytes="19771392" NonPagedPoolMemoryKB="23" PagedPoolMemoryKB="119" WriteCount="122" WriteSize="10494" ReadCount="4" ReadSize="846"  
4584  18e4  06/30 06:44:26 ### Context="cvd.exe" Module="System Resource" Instance="Process" CPU_Usage="0.18" Name="cvd.exe" Process_Id="4584" ThreadCount="102" HandleCCount="577" MemoryBytes="195158016" NonPagedPoolMemoryKB="81" PagedPoolMemoryKB="804" WriteCount="674" WriteSize="408377" ReadCount="589" ReadSize="2603600"  
4584  18e4  06/30 06:44:26 ### Context="cvd.exe" Module="System Resource" Instance="Process" CPU_Usage="0.00" Name="SIMCallWrapper.exe" Process_Id="6252" ThreadCount="4" HandleCCount="192" MemoryBytes="33845248" NonPagedPoolMemoryKB="21" PagedPoolMemoryKB="215" WriteCount="17" WriteSize="4147" ReadCount="590" ReadSize="2339816"  
4584  18e4  06/30 06:44:26 ### Context="cvd.exe" Module="System Resource" Instance="Process" CPU_Usage="0.00" Name="CVMountd.exe" Process_Id="6396" ThreadCount="34" HandleCCount="355" MemoryBytes="52731904" NonPagedPoolMemoryKB="52" PagedPoolMemoryKB="477" WriteCount="107" WriteSize="273332" ReadCount="9" ReadSize="266566"  
4584  18e4  06/30 06:44:26 ### Context="cvd.exe" Module="System Resource" Instance="Process" CPU_Usage="0.00" Name="ClMgrS.exe" Process_Id="6704" ThreadCount="7" HandleCCount="251" MemoryBytes="36900864" NonPagedPoolMemoryKB="33" PagedPoolMemoryKB="358" WriteCount="21" WriteSize="1762" ReadCount="2" ReadSize="11"  
4584  18e4  06/30 06:44:26 ### Context="cvd.exe" Module="System Resource" Instance="Process" CPU_Usage="0.00" Name="BlrSvc.exe" Process_Id="6816" ThreadCount="25" HandleCCount="305" MemoryBytes="44916736" NonPagedPoolMemoryKB="49" PagedPoolMemoryKB="412" WriteCount="119" WriteSize="19610" ReadCount="6" ReadSize="857"  
4584  18e4  06/30 06:44:34 ### Context="cvd.exe" Module="System Resource" Instance="System" CPU_Usage="100" PhysicalMemoryKB="8387564" Percent_FreePhysicalMemory="54" VirtualMemoryKB="10353644" Percent_FreeVirtualMemory="54" Events="12261" Mutexes="904" Processes="149" Semaphores="2386" Threads="1637" JobResultsFolderFreeSpace="90642653184" JobResultsFolderTotalSpace="106728255488" CPUCount="1" CoresPerCPU="2"  
4584  18e4  06/30 06:44:34 ### Context="cvd.exe" Module="System Resource" Instance="Tcpip" Name="vmxnet3 Ethernet Adapter" BytesReceivedPerSec="0" BytesSentPerSec="0" CurrentBandwidth="10000000000" PacketsReceivedPerSec="0" PacketsSentPerSec="0" PacketsReceivedDiscarded="27808" PacketsReceivedErrors="0" PacketsOutboundDiscarded="0" PacketsOutboundErrors="0"  
6704  1dc4  06/30 06:44:51 ### Context="ClMgrS.exe" Module="NetworkServer" Instance="RecallService" Type="SnapShot" ConnectionCount="0" 
6704  1dc4  06/30 06:44:51 ### Context="ClMgrS.exe" Module="NetworkServer" Instance="RecallService" Type="Delta" ConnectionAdded="0" ConnectionRemoved="0" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="NetworkServer" Instance="CVD" Type="SnapShot" ConnectionCount="0" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="NetworkServer" Instance="CVD" Type="Delta" ConnectionAdded="2" ConnectionRemoved="2" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="NetworkServer" Instance="JobControlCVD" Type="SnapShot" ConnectionCount="0" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="NetworkServer" Instance="JobControlCVD" Type="Delta" ConnectionAdded="0" ConnectionRemoved="0" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="NetworkServer" Instance="SysMonEventSink" Type="SnapShot" ConnectionCount="0" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="NetworkServer" Instance="SysMonEventSink" Type="Delta" ConnectionAdded="0" ConnectionRemoved="0" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="CVD" Type="SnapShot" BusyThreads="0" MaxThreads="10" ReadyTask="0" TaskList="0" WorkerThreads="1" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="CVD" Type="Delta" TaskAdded="4" TaskDone="4" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="CVDEdgeSyncRestore" Type="SnapShot" BusyThreads="0" MaxThreads="15" ReadyTask="0" TaskList="0" WorkerThreads="5" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="CVDEdgeSyncRestore" Type="Delta" TaskAdded="0" TaskDone="0" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="CVDMessageHandler" Type="SnapShot" BusyThreads="1" MaxThreads="150" ReadyTask="0" TaskList="0" WorkerThreads="34" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="CVDMessageHandler" Type="Delta" TaskAdded="80" TaskDone="80" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="CvLinkService" Type="SnapShot" BusyThreads="0" MaxThreads="10" ReadyTask="0" TaskList="0" WorkerThreads="1" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="CvLinkService" Type="Delta" TaskAdded="0" TaskDone="0" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="IOCPServerPool_CVD" Type="SnapShot" BusyThreads="2" MaxThreads="2" ReadyTask="0" TaskList="0" WorkerThreads="2" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="IOCPServerPool_CVD" Type="Delta" TaskAdded="2" TaskDone="2" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="IOCPServerPool_JobControlCVD" Type="SnapShot" BusyThreads="2" MaxThreads="2" ReadyTask="0" TaskList="0" WorkerThreads="2" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="IOCPServerPool_JobControlCVD" Type="Delta" TaskAdded="2" TaskDone="2" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="IOCPServerPool_SysMonEventSink" Type="SnapShot" BusyThreads="2" MaxThreads="2" ReadyTask="0" TaskList="0" WorkerThreads="2" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="IOCPServerPool_SysMonEventSink" Type="Delta" TaskAdded="2" TaskDone="2" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="JobControlCVD" Type="SnapShot" BusyThreads="0" MaxThreads="100" ReadyTask="0" TaskList="0" WorkerThreads="1" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="JobControlCVD" Type="Delta" TaskAdded="0" TaskDone="0" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="JobController" Type="SnapShot" BusyThreads="0" MaxThreads="20" ReadyTask="0" TaskList="0" WorkerThreads="1" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="JobController" Type="Delta" TaskAdded="0" TaskDone="0" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="JobCtrlFailOver" Type="SnapShot" BusyThreads="0" MaxThreads="1" ReadyTask="0" TaskList="0" WorkerThreads="0" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="JobCtrlFailOver" Type="Delta" TaskAdded="0" TaskDone="0" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="JobCtrlOperations" Type="SnapShot" BusyThreads="0" MaxThreads="20" ReadyTask="0" TaskList="0" WorkerThreads="0" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="JobCtrlOperations" Type="Delta" TaskAdded="0" TaskDone="0" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="JobCtrlTerminator" Type="SnapShot" BusyThreads="0" MaxThreads="10" ReadyTask="0" TaskList="0" WorkerThreads="0" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="JobCtrlTerminator" Type="Delta" TaskAdded="0" TaskDone="0" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="N/A" Type="SnapShot" BusyThreads="0" MaxThreads="5" ReadyTask="0" TaskList="0" WorkerThreads="0" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="N/A" Type="Delta" TaskAdded="0" TaskDone="0" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="RegistryManagerClient" Type="SnapShot" BusyThreads="0" MaxThreads="3" ReadyTask="0" TaskList="0" WorkerThreads="1" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="RegistryManagerClient" Type="Delta" TaskAdded="0" TaskDone="0" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="SysMonEventSink" Type="SnapShot" BusyThreads="0" MaxThreads="1" ReadyTask="0" TaskList="0" WorkerThreads="1" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="SysMonEventSink" Type="Delta" TaskAdded="0" TaskDone="0" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="sLNSERVERMANAGER" Type="SnapShot" BusyThreads="0" MaxThreads="200" ReadyTask="0" TaskList="0" WorkerThreads="1" 
4584  1194  06/30 06:45:10 ### Context="cvd.exe" Module="ThreadPool" Instance="sLNSERVERMANAGER" Type="Delta" TaskAdded="2" TaskDone="2" 
6396  19c0  06/30 06:45:13 ### Context="CVMountd.exe" Module="NetworkServer" Instance="CvMountdServer" Type="SnapShot" ConnectionCount="0" 
6396  19c0  06/30 06:45:13 ### Context="CVMountd.exe" Module="NetworkServer" Instance="CvMountdServer" Type="Delta" ConnectionAdded="0" ConnectionRemoved="0" 
6396  19c0  06/30 06:45:13 ### Context="CVMountd.exe" Module="NetworkServer" Instance="DataServer" Type="SnapShot" ConnectionCount="0" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="NetworkServer" Instance="DataServer" Type="Delta" ConnectionAdded="0" ConnectionRemoved="0" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="CVMASvcThPool" Type="SnapShot" BusyThreads="0" MaxThreads="50" ReadyTask="0" TaskList="0" WorkerThreads="1" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="CVMASvcThPool" Type="Delta" TaskAdded="0" TaskDone="0" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="CVMA_AuxiliaryThreadPool" Type="SnapShot" BusyThreads="0" MaxThreads="10" ReadyTask="0" TaskList="0" WorkerThreads="1" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="CVMA_AuxiliaryThreadPool" Type="Delta" TaskAdded="0" TaskDone="0" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="CVMA_DataServer" Type="SnapShot" BusyThreads="0" MaxThreads="25" ReadyTask="0" TaskList="0" WorkerThreads="5" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="CVMA_DataServer" Type="Delta" TaskAdded="0" TaskDone="0" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="CVMA_Indexing" Type="SnapShot" BusyThreads="0" MaxThreads="10" ReadyTask="0" TaskList="0" WorkerThreads="1" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="CVMA_Indexing" Type="Delta" TaskAdded="0" TaskDone="0" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="CVMA_IndexingCat" Type="SnapShot" BusyThreads="0" MaxThreads="100" ReadyTask="0" TaskList="0" WorkerThreads="1" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="CVMA_IndexingCat" Type="Delta" TaskAdded="0" TaskDone="0" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="CVMA_IndexingCleanup" Type="SnapShot" BusyThreads="0" MaxThreads="1" ReadyTask="0" TaskList="0" WorkerThreads="1" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="CVMA_IndexingCleanup" Type="Delta" TaskAdded="0" TaskDone="0" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="CVMA_IndexingService" Type="SnapShot" BusyThreads="0" MaxThreads="50" ReadyTask="0" TaskList="0" WorkerThreads="1" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="CVMA_IndexingService" Type="Delta" TaskAdded="0" TaskDone="0" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="CvMountdServer" Type="SnapShot" BusyThreads="0" MaxThreads="50" ReadyTask="0" TaskList="0" WorkerThreads="1" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="CvMountdServer" Type="Delta" TaskAdded="0" TaskDone="0" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="DataServer" Type="SnapShot" BusyThreads="0" MaxThreads="20" ReadyTask="0" TaskList="0" WorkerThreads="1" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="DataServer" Type="Delta" TaskAdded="0" TaskDone="0" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="DedupPrunerThreadPoolCloud" Type="SnapShot" BusyThreads="0" MaxThreads="10" ReadyTask="0" TaskList="0" WorkerThreads="0" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="DedupPrunerThreadPoolCloud" Type="Delta" TaskAdded="0" TaskDone="0" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="DedupPrunerThreadPoolDisk" Type="SnapShot" BusyThreads="0" MaxThreads="4" ReadyTask="0" TaskList="0" WorkerThreads="0" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="DedupPrunerThreadPoolDisk" Type="Delta" TaskAdded="0" TaskDone="0" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="IOCPServerPool_CvMountdServer" Type="SnapShot" BusyThreads="2" MaxThreads="2" ReadyTask="0" TaskList="0" WorkerThreads="2" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="IOCPServerPool_CvMountdServer" Type="Delta" TaskAdded="2" TaskDone="2" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="IOCPServerPool_DataServer" Type="SnapShot" BusyThreads="2" MaxThreads="2" ReadyTask="0" TaskList="0" WorkerThreads="2" 
6396  19c0  06/30 06:45:14 ### Context="CVMountd.exe" Module="ThreadPool" Instance="IOCPServerPool_DataServer" Type="Delta" TaskAdded="2" TaskDone="2" 
6816  1ad8  06/30 06:45:15 ### Context="BlrSvc.exe" Module="NetworkServer" Instance="blr_gui_msgs_client" Type="SnapShot" ConnectionCount="0" 
6816  1ad8  06/30 06:45:15 ### Context="BlrSvc.exe" Module="NetworkServer" Instance="blr_gui_msgs_client" Type="Delta" ConnectionAdded="0" ConnectionRemoved="0" 
6816  1ad8  06/30 06:45:15 ### Context="BlrSvc.exe" Module="ThreadPool" Instance="CClusterCache" Type="SnapShot" BusyThreads="0" MaxThreads="4" ReadyTask="0" TaskList="0" WorkerThreads="1" 
6816  1ad8  06/30 06:45:15 ### Context="BlrSvc.exe" Module="ThreadPool" Instance="CClusterCache" Type="Delta" TaskAdded="0" TaskDone="0" 
6816  1ad8  06/30 06:45:15 ### Context="BlrSvc.exe" Module="ThreadPool" Instance="IOCPServerPool_blr_gui_msgs_client" Type="SnapShot" BusyThreads="2" MaxThreads="2" ReadyTask="0" TaskList="0" WorkerThreads="2" 
6816  1ad8  06/30 06:45:15 ### Context="BlrSvc.exe" Module="ThreadPool" Instance="IOCPServerPool_blr_gui_msgs_client" Type="Delta" TaskAdded="2" TaskDone="2" 
6816  1ad8  06/30 06:45:15 ### Context="BlrSvc.exe" Module="ThreadPool" Instance="RPStoreManager" Type="SnapShot" BusyThreads="0" MaxThreads="8" ReadyTask="0" TaskList="0" WorkerThreads="4" 
6816  1ad8  06/30 06:45:15 ### Context="BlrSvc.exe" Module="ThreadPool" Instance="RPStoreManager" Type="Delta" TaskAdded="0" TaskDone="0" 
6816  1ad8  06/30 06:45:15 ### Context="BlrSvc.exe" Module="ThreadPool" Instance="WriterPool" Type="SnapShot" BusyThreads="1" MaxThreads="1" ReadyTask="0" TaskList="0" WorkerThreads="1" 
6816  1ad8  06/30 06:45:15 ### Context="BlrSvc.exe" Module="ThreadPool" Instance="WriterPool" Type="Delta" TaskAdded="0" TaskDone="1" 
6816  1ad8  06/30 06:45:15 ### Context="BlrSvc.exe" Module="ThreadPool" Instance="blr_gui_msgs_client" Type="SnapShot" BusyThreads="0" MaxThreads="10" ReadyTask="0" TaskList="0" WorkerThreads="1" 
6816  1ad8  06/30 06:45:15 ### Context="BlrSvc.exe" Module="ThreadPool" Instance="blr_gui_msgs_client" Type="Delta" TaskAdded="0" TaskDone="0" 
6704  1dc4  06/30 06:45:51 ### Context="ClMgrS.exe" Module="NetworkServer" Instance="RecallService" Type="SnapShot" ConnectionCount="0" 
6704  1dc4  06/30 06:45:51 ### Context="ClMgrS.exe" Module="NetworkServer" Instance="RecallService" Type="Delta" ConnectionAdded="0" ConnectionRemoved="0" 
6704  1dc4  06/30 06:45:51 ### Context="ClMgrS.exe" Module="ThreadPool" Instance="IOCPServerPool_RecallService" Type="SnapShot" BusyThreads="2" MaxThreads="2" ReadyTask="0" TaskList="0" WorkerThreads="2" 
6704  1dc4  06/30 06:45:51 ### Context="ClMgrS.exe" Module="ThreadPool" Instance="IOCPServerPool_RecallService" Type="Delta" TaskAdded="2" TaskDone="2" 
6704  1dc4  06/30 06:45:51 ### Context="ClMgrS.exe" Module="ThreadPool" Instance="RecallService" Type="SnapShot" BusyThreads="0" MaxThreads="100" ReadyTask="0" TaskList="0" WorkerThreads="1" 
6704  1dc4  06/30 06:45:51 ### Context="ClMgrS.exe" Module="ThreadPool" Instance="RecallService" Type="Delta" TaskAdded="0" TaskDone="0" 
4584  1194  06/30 06:46:10 ### Context="cvd.exe" Module="NetworkServer" Instance="CVD" Type="SnapShot" ConnectionCount="0" 
4584  1194  06/30 06:46:10 ### Context="cvd.exe" Module="NetworkServer" Instance="CVD" Type="Delta" ConnectionAdded="1" ConnectionRemoved="1" 
4584  1194  06/30 06:46:10 ### Context="cvd.exe" Module="NetworkServer" Instance="JobControlCVD" Type="SnapShot" ConnectionCount="0" 
4584  1194  06/30 06:46:10 ### Context="cvd.exe" Module="NetworkServer" Instance="JobControlCVD" Type="Delta" ConnectionAdded="0" ConnectionRemoved="0" 
4584  1194  06/30 06:46:10 ### Context="cvd.exe" Module="NetworkServer" Instance="SysMonEventSink" Type="SnapShot" ConnectionCount="0" 
