********************************************************************************************
* Machine    : sanbgw:SanBGW (SanBGW) (Instance001)                                        *
4584  268   06/30 06:54:03 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\1.cab], File size [36], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:03 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryInfo.xml.description], File size [10], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:03 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10097.cab], File size [210967], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:03 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10099.cab], File size [398042], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:03 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\101.cab], File size [186763], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:03 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10102.cab], File size [79282], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:03 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10104.cab], File size [26075], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:03 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10067.cab], File size [11987], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:03 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10075.cab], File size [135175], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:03 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10071.cab], File size [63234], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:03 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10095.cab], File size [198711], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:03 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10061.cab], File size [207683], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:03 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10069.cab], File size [11286], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:03 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryInfo.xml], File size [2674931], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:03 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10063.cab], File size [405867], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:03 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10210.cab], File size [29029], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10108.cab], File size [313342], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10110.cab], File size [133519], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10122.cab], File size [127556], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10168.cab], File size [120209], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10208.cab], File size [14506], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10124.cab], File size [29921], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10106.cab], File size [13789], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10221.cab], File size [54574], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10231.cab], File size [154060], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10219.cab], File size [3202232], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10233.cab], File size [82292], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10237.cab], File size [67595], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10239.cab], File size [105400], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10293.cab], File size [107557], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10235.cab], File size [404642], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10243.cab], File size [14494], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10225.cab], File size [142903], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10289.cab], File size [168875], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10291.cab], File size [227771], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\103.cab], File size [151568], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10295.cab], File size [102742], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10301.cab], File size [287497], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10307.cab], File size [79236], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10309.cab], File size [246876], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10318.cab], File size [31193], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10321.cab], File size [55757], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10343.cab], File size [76918], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10349.cab], File size [273380], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10351.cab], File size [129156], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10353.cab], File size [68787], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10361.cab], File size [168085], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10363.cab], File size [206723], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10395.cab], File size [18760], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10399.cab], File size [108640], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10422.cab], File size [36233], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10438.cab], File size [388123], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10428.cab], File size [100150], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10454.cab], File size [163528], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10446.cab], File size [498268], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10462.cab], File size [16906], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10450.cab], File size [67386], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:04 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10458.cab], File size [148816], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10480.cab], File size [3872], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10478.cab], File size [777262], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10482.cab], File size [326416], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10584.cab], File size [366139], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10588.cab], File size [908505], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10624.cab], File size [521075], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10661.cab], File size [13814], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10665.cab], File size [34362], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10744.cab], File size [45025], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10787.cab], File size [92702], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10657.cab], File size [3032414], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10791.cab], File size [71292], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10507.cab], File size [7733864], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10834.cab], File size [147299], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10905.cab], File size [79264], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10911.cab], File size [53825], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10903.cab], File size [140583], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10901.cab], File size [78234], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10945.cab], File size [39714], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10947.cab], File size [273575], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10916.cab], File size [38735], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10949.cab], File size [85310], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10965.cab], File size [244359], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11032.cab], File size [67140], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10998.cab], File size [40113], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11028.cab], File size [65766], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11042.cab], File size [166036], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\10992.cab], File size [124305], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11059.cab], File size [20166], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11060.cab], File size [16822], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11096.cab], File size [71314], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11116.cab], File size [72328], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11129.cab], File size [311253], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\1113.cab], File size [117008], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11131.cab], File size [1806462], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11243.cab], File size [14892], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11234.cab], File size [50768], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11300.cab], File size [46495], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11133.cab], File size [5567039], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11386.cab], File size [168962], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11316.cab], File size [340800], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11302.cab], File size [123477], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11388.cab], File size [36350], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  d18   06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11498.cab], File size [1275], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1e34  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11390.cab], File size [64266], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  268   06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11471.cab], File size [60645], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1200  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11404.cab], File size [113370], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1220  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11462.cab], File size [925691], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1d18  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11552.cab], File size [16327], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1934  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11460.cab], File size [1309470], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1b24  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11596.cab], File size [347009], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  494   06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11594.cab], File size [1240540], Source Client [cms01039c1us02], Destination Client [sanbgw]
4584  1930  06/30 06:54:05 ####### receivePatchFile() - Received file [C:\Program Files\Metallic\ContentStore\CVMedia\11.0.0\Windows\BinaryPayload\11526.cab], File size [25532], Source Client [cms01039c1us02], Destination Client [sanbgw]
